ID,Username,CreateDate,Biased,Keyword,Text
1283424554422079489,ElenaChanelle,2020-07-15 15:33:53+00:00,0,Jews,You would do well in nazi Germany. You probably hate jews as well. https://t.co/VVrX5XBg5A
1272696663119986690,brianwinstead95,2020-06-16 01:05:04+00:00,0,Jews,"The Jews have survived over 3500 years, and faced horrific evil; and I think they'll easily survive DeCommio https://t.co/mSKyCXfTmK"
1528496563919671296,freedom10199,2022-05-22 22:02:33+00:00,1,Jews,"From my experience, most Nazis are actually Communist racist Jews.     They promote neo-Nazism to promote their version of history where WW2 was all about the Jews. https://t.co/fqIAuoleB5"
1290879277576028160,kashmirtells,2020-08-05 05:16:17+00:00,0,Israel,"Israel steals over 50 acres of Palestinian land for ""military purposes"" in Kisan village, barbed-wires the area, gives owners 24-hrs to evacuate https://t.co/cawtZAGOFc"
1456202321633943558,Thomas_Wilckens,2021-11-04 06:11:03+00:00,0,Israel,"MUST READ: 2 Studies, one from Israel other #CDC claim very different outcomes of #vaccination vs #coronavirus #infection #immunity; both wrong? Great analysis on the fallacies  &amp; neglects in research &amp; science amid the #covid19 #pandemic https://t.co/uDuGXy5Wgm https://t.co/mDPJ593Sza"
1596885584676794369,TristanHGoon,2022-11-27 15:16:06+00:00,0,Jews,"@POTUS Instead of giving billions for American families that need help &amp; trying your best to decrease inflation, you send a lot of billions to Ukrainian Nazis, fund,armed, trained them so they could threaten to genocide Jews, Russians. Your govt stopped the peace talks to end the war."
1526826531871285248,zoeyjsalsbury,2022-05-18 07:26:26+00:00,0,Jews,RT @tashakaminsky: the trend of right wing zionist jews trying to delegitimize the judaism of those who are not in alignment with their hateful and exclusivist views is truly a serious problem for american judaism. and the longer we don't call it out the worse it will become.
1433245933844664323,Le_Voyage_,2021-09-02 01:50:33+00:00,0,Jews,"For centuries in medieval Spain, Christians, Muslims, and Jews lived side by side, creating vibrant artistic traditions that often intersected.\n\nExplore their works in ""Spain, 1000–1200: Art at the Frontiers of Faith"" at the #MetCloisters.\n\nLearn more: https://t.co/TMTTmopJHa https://t.co/ygHwkDLW2L"
1383342494532788233,24nagyelshafie,2021-04-17 08:52:06+00:00,0,Jews,"Macron:1)♥ Hates Islam like the Zionist Jews? When his Christian ancestors 11th - 14th century killed 6 million Muslims, the Muslims did not accuse neither Jesus nor Christianity ♦When French colonialism killed a million Algerians, they did not accuse Jesus nor Christianity https://t.co/ykVc6k23Er"
1634143286024601603,zzinovvv,2023-03-10 10:44:54+00:00,0,Israel,"JUST IN ðŸš¨ A â€œhorrible nuclear warâ€ will break out if the world does not stop Iran from obtaining atomic weapons, Israel Prime Minister Netanyahu said in an interview"
1326400820087230464,GOPBeCrazy,2020-11-11 05:46:13+00:00,0,Jews,@ToriGlass We didn't go to the moon. The economy will crash and the dollar will be worthless so they hoard items to trade (but not useful items!). We will have a civil war. We will have to smuggle Jews during the ww3 like Corrie Ten Boom...I could go on.
1503103822519943169,WWomenL,2022-03-13 20:20:52+00:00,0,Jews,"Milla Kirishun was one of just 150 Jews in a Ukrainian town home to 15,000 only a generation before. Now Vladimir Putin's army has pushed her out too  https://t.co/1ZN3Fumf1p"
1124857550795624448,henry_lowenthal,2019-05-05 02:05:13+00:00,0,Kikes,@B14645241 @WaladShami May I suggest he called my people kikes on this platform?
1433154995461971968,Waidwml1,2021-09-01 15:49:12+00:00,0,Israel,"@PastorPuncher @moonbea97299136 @merceru1993 @FSU_nation @RexChapman @TheTomGeorge @KITV4 I just sent you a link that shows that 60% of hospitalizations in Israel are fully vaccinated, a country with 80% full vaccination. The CDC has also reported that the case rate of breakthrough infections is underreported. I know 6 people who were fully vaccinated and got it."
1300170826939998208,kathy19090674,2020-08-30 20:37:35+00:00,1,Jews,"There’s enough proof who Soros funds. Soros helped round up Hungarian Jews be shipped off to death camps and helped confiscate their jewelry. He said so himself in a 60Minutes interview where he also said, he doesn’t regret it! It’s not antisemitic to state the truth. He is evil!"
1529911529029750784,Sarah_orabi9,2022-05-26 19:45:07+00:00,0,Israel,@CNN Everything says that Israel is responsible for this crime. But is there anyone to hold it accountable? Unfortunately! #FreePalestine
1247576003800686600,courtneymarks98,2020-04-07 17:24:32+00:00,0,Jews,"For many of us, this will be the first Passover seder we've held in imperfect times. I find myself thinking of Jews in other times and places who found ways to celebrate in truly dire circumstances. At my family's seder tomorrow, we're going to talk about them. (Thread)"
1236433086126096384,PunditReview,2020-03-07 23:26:34+00:00,0,Jews,"As a Jew, I find this deeply offensive. The guy doesn’t give a toss about Jews, cozies up to anti-Semites, and yet just ahead of Florida primary he’s touting being 1st Jewish prez. Even then, he cant get halfway thru without bashing Israel. Absolutely disgusting. https://t.co/F4pFswOkAs"
1221805597298814977,KathleenMarrio4,2020-01-27 14:42:09+00:00,0,Jews,"On International Holocaust Remembrance Day, we mourn the lives of 6 million Jews who were systematically murdered.\n\nToday and every day, we must redouble our efforts to confront anti-Semitism and all forms of religious discrimination and say #NeverAgain."
1198743116112695297,_Yuri_Desu_,2019-11-24 23:20:05+00:00,1,Kikes,Shut the fuck up Derek only reason ur not depressed is you'll gradly take checks from a bunch of kikes at adult swim
1270529842467999747,StarColombo,2020-06-10 01:34:54+00:00,0,Jews,"Today we commemorate the #Farhud. It was a pogrom inspired by Nazi ideology, targeting Jews in Iraq, on June 1-2 , 1941.   In an interview for @JIMENA_Voice , Daniel Khazoom shared his experience. Find also below, a thread I wrote about the circumstances leading to that event. https://t.co/IaWGI0VnzJ https://t.co/Uyz25oq9fE"
1512132106566225927,Adler19822,2022-04-07 18:16:02+00:00,1,Israel,"Israel killed 355 Palestinians last year, including 87 children, and wounded over 16,500, according to a new report by the Palestinian health ministry. A quarter of those hurt by live fire were children."
1293379940910587904,amymariewillard,2020-08-12 02:53:02+00:00,0,Jews,"Democrats just re-nominated a woman who mocks 9/11, bashes Jews, wrecks homes, and hates America  Oh, and she married her brother  Sums up the party quite well"
1515355922427785224,LadyReenBean,2022-04-16 15:46:20+00:00,0,Israel,"Passover in Israel: “Let’s celebrate that God 1) spared our children and 2) took those of the pagan Egyptians 3) before releasing the Israelites by…\n\n1) taking yours, 2) attacking you whilst you worship the same Lord on the site of the temple of Solomon &amp; 3) locking you up.\n\n😵‍💫"
1497825116599857164,DeniseAnn1119,2022-02-27 06:45:10+00:00,0,Jews,"In 1941 over 33,000 Ukrainian Jews were murdered in a 2 day span in the Babi Yar ravine marking one of the deadliest massacrers of the Holocaust. For 🇺🇦 to have a Jewish President descended from a Holocaust survivor standing up to a dictator is really empowering. https://t.co/DAtJPAdMih"
1621452801942425602,EricTropicalTX,2023-02-03 10:17:27+00:00,0,Jews,@sotonmush2 @patrickbasedmn @Surfer_Binary @FuriusPertinax @ukipperlad That's what black culture does.  AfroAms are now openly hating in us Jews.
1213901521160675328,StephanAnthony,2020-01-05 19:14:10+00:00,0,Jews,"Some light in this dark time.\n\nThousands of Jews and thousands of allies are marching across the Brooklyn Bridge.\n\nChanting: “NO HATE, NO FEAR, OUR JEWISH FAMILIES ARE WELCOME HERE!”\n\n#NoHateNoFear \n\n https://t.co/hqF6choD4H"
1246664556379865089,member15,2020-04-05 05:02:46+00:00,0,Jews,You’re right. They’re trying to make Jews look evil and validate harassment of our culture. https://t.co/Hl4M3Amzrp
1255467928197238785,SHARKSURVIVOR1,2020-04-29 12:04:14+00:00,0,Jews,RT @seanmdav: New York City�s mayor just ordered police to start rounding up Jews. https://t.co/87IeFFk2yc
1296085058508468225,moam95,2020-08-19 14:02:12+00:00,0,Jews,"@OpinionMinister @KSAmofaEN @FaisalbinFarhan @LahavHarkov @netanyahu No it’s not about forcefully throwing  Jews out of their homes, it’s about stopping Jews from expanding their territory."
1222259007425011712,UKZionistUnity,2020-01-28 20:43:50+00:00,0,Jews,@BADRELBAZ1 After they stole the land from the Jews...
1284502280817897473,LIGHTHOUSER5,2020-07-18 14:56:23+00:00,0,Jews,@SolomonSAFP @ninaaviva Shut up dude...you were either Hebrews or Egyptians who enslaved Jews but you can't be both! I'd like to see fake blk jews fight fake blk Egyptians to the death to see which one GOD favors....
1199725269411651585,ADELSARNOFF,2019-11-27 16:22:48+00:00,0,Jews,"""When Jews take over a country, they kill millions of Christians,"" says a @realDonaldTrump  supporter arguing against impeachment which he says will start a civil war and the military will have to choose sides. Why do people who hate Jews love Trump? https://t.co/NJD3epjJ4x"
1345345875116138496,ChandraKant_Ind,2021-01-02 12:27:06+00:00,0,Israel,"Israel has vaccinated 11% of its population, including 41% of people over the age of 60. https://t.co/sOlczNDaVu"
1090179499952607232,Anthony17mwangi,2019-01-29 09:27:02+00:00,0,Kikes,@kikes12 @EACCKenya Kikes  you'll get Justice..Never relent!
1221297951059791872,theresalrosa,2020-01-26 05:04:56+00:00,0,Jews,Today @RashidaTlaib blamed Jews for kidnapping and even executing a Palestinian boy who wandered into a cistern and drowned. Blaming this tragedy on Jews is a blood libel. Antisemitism pure and simple. Even Palestinian leader Ashrawi recanted. https://t.co/4Wylj52HLS
1453233626141888515,WillaABell1,2021-10-27 01:34:30+00:00,0,Israel,"The United States sends Israel $3B a year. Israel offers 26 weeks family leave, paying for 15 weeks, Universities are subsidized only charging students $3,000/year. Israel has universal healthcare and abortions are not only subsidized but most cases, free."
1265628129692876802,Jay_Ghouligan,2020-05-27 12:57:15+00:00,0,Jews,A post by a mutual of mine reminded that Scottish Muslims &amp; Jews have official Tartans (a piece of cloth apart of Scottish culture to signify cultural/clan relations) and they look rad as fuck: https://t.co/CnglHM1y7b
1110107496423833605,PaulMarchant11,2019-03-25 09:13:46+00:00,0,Jews,Okay.  Now Boris Johnson is openly comparing the UK's EU membership to the enslavement of the Jews.  He went beyond� https://t.co/rmWGYIgMRa
1392538983670980608,keathledger,2021-05-12 17:55:40+00:00,0,Israel,RT @RaminZareian: not even just palestinians but ANYONE who is known to be critical of israel. just look at this profile they made for me https://t.co/ZmyYkbCDMN https://t.co/AGWQbghPrI
1191319682038538240,ByDogHasDohDoze,2019-11-04 11:42:00+00:00,0,Kikes,"@NickGriffinBU This audio of Richard Spencer absolutely fucking losing it, raging about kikes and how people like h� https://t.co/ku7C52wN1C"
1557838851636355072,LehiRed,2022-08-11 21:18:20+00:00,0,Jews,"@Babak_J_T Access to all Jews should be free, open, and unrestricted."
1269649587670618113,tweetsof_harsha,2020-06-07 15:17:05+00:00,0,Israel,"India's defence policy has gained global acceptance. The whole world agrees that after USA &amp; Israel if there is any other country that is able to protect its borders, it is India: Home Minister Amit Shah https://t.co/5KbcHd7ro9"
1320351476942819328,JLakeB1,2020-10-25 13:08:17+00:00,0,Jews,"@dunksothersista @Jesus87180380 @mae6489 @kirstiealley First, Proud Boys are NOT a far right white supremacist group.  Instead of listening to MSM, do an in depth research. Second, you know Trump isn't racist. It's something the left &amp; MSM must cling to, because nothing else is working. FFS, his daughter and children are JEWS!"
1191392712408256513,chartreuxcat,2019-11-04 16:32:12+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ"
1345527406707163136,Niranka70337902,2021-01-03 00:28:27+00:00,0,Israel,Thank you for defending Israel 24/7 ❤\nMay God bless you and keep you safe! https://t.co/WhvyQz3wLO
1563166304848138241,micheal_achonye,2022-08-26 14:07:43+00:00,0,Israel,"RT @israel_olubode: If you Follow all Likesâ¤ï¸â¤ï¸ and RetweetðŸŒ€ðŸŒ€. You gain, I Gain; God no dey vexðŸ¤—, Shi-Shi no dey drop for your akantâœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸"
1281427279680159745,PIayLife,2020-07-10 03:17:25+00:00,1,Jews,"@VerumRadix @PatriotsSoapbox Who is this “hostile power”?The “Democrats”?\n\nCouldn’t be the Zionist Jews that have completely taken over this gvrmnt, all institutions of power, Congress, both sides of the fake left vs right dog and pony show, the presidency, the list is endless. \n\nBut those Dems,AMIRITE?? 🙄"
1457514253120942086,aaronglu91,2021-11-08 01:04:11+00:00,0,Jews,"@EndonozMrs Niemöller~\n\nFirst they came for the socialists, and I did not speak out—because I was not a socialist.\nThen they came for the trade unionists, and I did not speak out— because I was not a trade unionist.\nThen they came for the Jews, and I did not speak out—because I was not a Jew"
1277275915299573763,knish758,2020-06-28 16:21:23+00:00,0,Jews,"@NYCMayorsOffice @NYCMayor Equality for Jews, Asians, Hispanics and privileged white people, or only black people??"
1293927203605041153,clintonsoffer,2020-08-13 15:07:40+00:00,0,Israel,BIG BREAKING NEWS: The United Arab Emirates and Israel to sign a peace deal - it will lead to a full normalization of diplomatic relations between the two Middle Eastern nations in an agreement brokered by the U.S. ???? ????
1520578534800076802,mphp15,2022-05-01 01:39:08+00:00,0,Jews,"RT @TarekFatah: Witness the unashamed hatred of the Jew and other non-Muslims expressed by Islamists in the West, who never cease to invoke victimhood &amp; cry #Islamophobia.   They claim, as Muslims they are forbidden to wish ""peace"" to #Jews, #Christians, #Hindus, #Buddhists and other Kaafirs. https://t.co/bprf9rkk1X"
1345665085599936514,todayng,2021-01-03 09:35:32+00:00,0,Israel,Iran�s foreign minister urges Donald Trump to avoid Israel �trap� to provoke war https://t.co/5ppYu0BnhW
1083109016602066944,JWaleczny,2019-01-09 21:11:27+00:00,1,ZioNazi,@JacobAWohl Jacob (ZioNazi) must go... https://t.co/YF00yTyox8
1102723096799309824,RichardHardigan,2019-03-05 00:10:48+00:00,0,Kikes,"RT Mondoweiss ""Anti-semitism used to mean job discrimination and stigmatization of Jews as ""kikes"". Today the definition has shifted to mean any criticism of Israel because Israel supporters must do anything they can to prevent #BDS from entering the… https://t.co/o03QFwdbTD"""
1221493172108480513,MiddleEastEye,2020-01-26 18:00:41+00:00,0,Israel,"Why are Turkey, Greece, Israel, Egypt, Libya and other neighbouring countries fighting over maps and maritime boundaries? Because of the world's largest untapped source of natural gas sitting under the Mediterranean Sea... \nhttps://t.co/ErG1gAN6i6"
1222523635845541889,ADL,2020-01-29 14:15:22+00:00,0,Jews,Longstanding stereotypes about “Jewish power” in business and the “dual loyalty” canard – the notion that Jews are more loyal to Israel than to their home country – remain deeply entrenched and are especially widespread.
1582934938390650881,jbagram,2022-10-20 03:21:13+00:00,0,Israel,"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" KamakawiwoÊ»ole https://t.co/os8RYQHbPu via @YouTube"
1517380624440471552,alimor999,2022-04-22 05:51:47+00:00,0,Israel,@philrosenn @MktsInsider I feel like Israel can then get its weapons from China!
1639345589803442194,holleycone,2023-03-24 19:17:00+00:00,0,Jews,Nazi persecution of Germany's LGBTQ population\n\nand\n\nNazi persecution of Germany's Jews \n\nstarted simultaneously. https://t.co/EVGYdv2Wdm
1345437727823695872,miqdaad,2021-01-02 18:32:05+00:00,0,Israel,"This is a misleading article as it ignores Palestinians\n\nICYMI: there are 4.5m Palestinians entirely under Israeli rule, who Israel has a responsibility to vaccinate (according to Israeli human rights organisation Gisha) but has consciously chosen not to\n\nhttps://t.co/N3zlXiG1X9"
1531246486142459910,honey51818443,2022-05-30 12:09:46+00:00,0,Jews,RT @AuschwitzMuseum: The wedding photo of Hungarian Jews Miklos and Hellena Stein. The couple came from Oradea / NagyvÃ¡rad. He was a shoemaker &amp; she was a seamstress.   They were both deported to #Auschwitz where they were murdered on 30 May 1944. He was 45 &amp; she was 44 years old. https://t.co/XCiFo0NEXc
1205034823737335810,tighdave,2019-12-12 08:01:05+00:00,0,Jews,"On this day in 1941, Hitler directs his top officials to draw up plans for the extermination of all Jews in Europe. Joseph Goebbels, who is present for the meeting, records the details in his diary: ""The Führer has decided to make a clean sweep."" https://t.co/c7094LBO1D"
1622711303461826561,VitoComedy,2023-02-06 21:38:17+00:00,0,Jews,@CatNameIsShadow @Akkadias Satan is Christian. Jews do not believe in Satan.
1357024459807289344,shkh_2,2021-02-03 17:53:38+00:00,0,Jews,"""Sending Jews to concentration camps is our internal matter. External forces can be spectators but not participants.""\n\n- Hitler"
1584298811437944832,Unsilent_TX,2022-10-23 21:40:46+00:00,0,Jews,@AVindman @adidas @kanyewest Oh no! The corporation isnâ€™t listening to all the  leftist fake whiny outrage. How about you all defend Israel when itâ€™s being attacked by terrorists? Now you all love Jews?
1280367231839416320,TRAPUCHIHAS,2020-07-07 05:05:10+00:00,1,Jews,How is this anti semetic when the original jews were black and this isnt hitler so https://t.co/KNlwKjNscf
1458483759783743496,MaatVillacian,2021-11-10 17:16:40+00:00,0,Jews,"An emotional yet fitting tribute to the Austrian Jews murdered during the Holocaust. The Wall of Names was inaugurated on the 83rd anniversary of #Kristallnacht in Vienna. It includes all 64,440 Jews murdered by the Nazis.  May the victims' memories be a blessing always.??? https://t.co/rjUKecFYyd"
1281133174698004481,JamieJo59041136,2020-07-09 07:48:45+00:00,0,Jews,Funny how the rabid left all of a sudden care about Jews when they want to make a political stab at the right. I'm surprised she hasn't mentioned Jo Cox or Hillsborough to try and seems morally superior. vile. https://t.co/sijeuiWcpd
1278413185196965889,Howard_Lovy,2020-07-01 19:40:29+00:00,0,Jews,People discovering Louis Farrakhan for the first time and lecture Jews about antisemitism is so 2020.
1637546766005420033,LizGold99998351,2023-03-19 20:09:07+00:00,0,Jews,"@PolitiBunny â€œFirst they came for the Socialists, and I did not speak out,\nBecause I was not a Socialist...\nBecause I was not a Trade Unionist.\nThen they came for the Jews, and I did not speak out,\nBecause I was not a Jew.\nThen they came for me,\nand there was no one left to speak for me."
1191544837318807554,McCabeMadison,2019-11-05 02:36:41+00:00,0,Kikes,"Richard Spencer is a fucking Nazi. Don't believe it? Listen to this.  ""Little fucking kikes, they get ruled by peop� https://t.co/dakbfTRBEl"
1497105529730396160,IndictPMHoward,2022-02-25 07:05:47+00:00,0,Jews,"@slackbastard To be clear to anyone just glancing at this, OUN formed part of a Waffen SS military unit during WW2 that was responsible for killing thousands of family members of Australian Jews.\n\nAnd it's related contemporary org Azov has given ABC journos press tours of their training camps."
1249305002012803078,arealpolabear,2020-04-12 11:54:58+00:00,1,Jews,Real Sh*t:  Us Polar Bears been known.   The purpose of the Concentration Camps was to determine which Jews contained which COLOR JEWEL (ENERGY) = sorting and counting.  Hitler forgot his purpose when he woke up from sleep and fell too deep into the dream. https://t.co/zlMEmhnfxd
1446504866537517059,shayler_bee,2021-10-08 11:56:49+00:00,0,Israel,"A study from Israel covering 4,800 healthcare workers showed antibody levels waned rapidly after 2 doses of Pfizer’s COVID vaccine as Pfizer officially asked FDA to authorize its vaccine for children 5 to 11 years old.  https://t.co/MqcsnQaKOz"
1241856213811412992,MaggieGDBriggs,2020-03-22 22:36:08+00:00,0,Jews,"White supremacists encouraging their members to spread coronavirus to cops, Jews, FBI says - ABC News https://t.co/khgoN45Vmd"
1295677927082921985,malgratdemar,2020-08-18 11:04:25+00:00,0,Jews,"I see that @JarvisDupont is also suspended by Twitter. Kristallnacht was the Night of Broken Glass, a pogrom against Jews carried out by the Nazis in Germany. We are in the midst of Twitter's own Kristallnacht."
1164189937257734144,chilz2011,2019-08-21 14:58:05+00:00,0,Jews,Very Angry! Just spoke to Govenor Netenyahoo of Israel. I told him that I think of Myself as the King of the Jews! King of Israel! But he said thats not possible! So I hung up on him! Why are his people so mean &amp; DISLOYAL to Me! I'm their KING! #WednesdayThoughts #DisloyaltoTrump
1213728588781899778,Iqbalwaheed17,2020-01-05 07:47:00+00:00,1,ZioNazi,"@swilkinsonbc ZioNazis pogroms &amp; world powers were silent when hitler was killing Jews  with the collaboration of Zionist Jews &amp; now world powers silent again when zionists are killing Palestinians, UNCONSCIONABLE"
1337087175612125184,SunDominus,2020-12-10 17:29:59+00:00,0,Israel,President @realDonaldTrump DELIVERS yet another breakthrough for Middle East peace.\n \n🇺🇸 🇮🇱 🇲🇦 Israel-Morocco peace\n \nThis agreement was made possible by this President – the historic significance of ALL these agreements cannot be overstated! https://t.co/HExNkkB6B6
1268322175611801601,TygerBrahe,2020-06-03 23:22:25+00:00,1,Israel,@sunlorrie Israel is an apartheid racist state.
1630396962447974400,CairDiva,2023-02-28 02:38:21+00:00,0,Jews,"@theholywifi @HenMazzig I'm confused. Who? Cuz literally Christians and Muslims plagiarized entire culture of Jews, culturally appropriated the entire Jewish origin story, worship a Jew and Jewish prophets, and you can't stop talking about a tribe made up of 14 million people. Obsessed much, k×˜nt. â˜º"
1631500624650031110,coltraine14n88,2023-03-03 03:43:55+00:00,1,Jews,"Here's an oft-repeated idea that Jews are the ""human barometer"" of world or national conditions.\n\nI don't actually disagree w/ this expression, however the connotations I'd give it would be opposite those implied above. I agree w/ Codreanu that a country has the Jews it deserves. https://t.co/qsHDlALLDn"
1126312595097567233,carolepheart,2019-05-09 02:27:03+00:00,0,Jews,It�s shocking but not surprising that such violent hate crimes are being committed against Jews (yesterday in Bklyn� https://t.co/H5Cs9aHM20
1346133719338414080,jonahbalfour,2021-01-04 16:37:43+00:00,0,Israel,"@yoda This is going to happen a lot. The doses expire pretty quickly at room temperature and need to be thrown out if not used in time, so it's better to find a random person to inject rather than throw them out. Here in Israel they grabbed a pizza delivery guy off the street."
1470561279551184899,sammy_shear,2021-12-14 01:08:25+00:00,0,Jews,"@OTC_Bitcoin just a tip for you, don't try to explain the Holocaust to Jews to justify your victim complex, it's a bad look"
1465042460875366403,JessHime45,2021-11-28 19:38:36+00:00,0,Jews,"Tonight Jews worldwide celebrate Hannukah, when the Maccabees in 2nd Century BCE resisted persecution and renewed Jewish sovereignty over Israel, Jerusalem and the Temple. In 1922, Jewish aboriginal rights to the land were enshrined in international law by the League of Nations."
1643798011716448256,max_gatica,2023-04-06 02:09:20+00:00,0,Israel,Israel Bombs Syria for the Millionth Time https://t.co/hOIC0VccKE via @YouTube
1345775688066981891,UrbanNathalia,2021-01-03 16:55:01+00:00,0,Israel,"In Rio, evangelical drug dealers are making deals with paramilitaries  and together, they are controlling what is called by criminals The “Complexo de Israel” the practice of Afro-Brazilian religions has been banned in their territories. Now they want to expand “their domains” https://t.co/uTOXWbP1of"
1505654169478348807,JY83285284,2022-03-20 21:15:02+00:00,0,Jews,"@Mehrdad1Zamani You lie, and you will not do anything to Israel because you are cowards.🤣🤣🤣\nFirst, you are Persians, you have nothing to do with Arabs. We are free to deal with whomever we want. But you have Jews and they have Israeli citizenship. https://t.co/toqBQDFmNs"
1469620581020717058,anikgimonets,2021-12-11 10:50:25+00:00,0,Jews,"11 December 1942 | The SS chose a group healthy men out of Jews deported from Małkinia the day before. They were sent to the Sonderkommando. One of them was Załmen Lewental. They were forced to empty gas chambers. Among the bodies, they recognized their relatives &amp; friends. https://t.co/t1NVfHNrpu"
1213432957014282247,soorakka,2020-01-04 12:12:16+00:00,1,ZioNazi,"@BryceBealey @_Levantine @RuairiWood Take your spewed ZioNazi poison and spreading your reversed hate of Arabs and Palestinians and stick your foken label up your where the sun don't shine. #BDS\nZionism is HATE, #BDS their ass"
1505419115862781952,ask_abhi_,2022-03-20 05:41:01+00:00,0,Israel,"Now, US President Joe Biden is considering removing Iran's IRGC from list of Foreign Terrorist Organization (FTO)\n\nIRGC has killed 1000s of people\n\nIRGC displayed a Zolfaghar missile marked with the phrase ""Israel must be wiped off the map""\n\nIs that what you want? Don't do it Joe https://t.co/G4YrcBl5Xb"
1345184734163308545,hkfinan,2021-01-02 01:46:47+00:00,0,Israel,We have just updated our @OurWorldInData COVID vaccination dataset: https://t.co/lQZYjLUdPK\n\nIsrael has by now vaccinated 11.5% of their population.\n\nThe country is rapidly getting to a point where mass deaths and mass lockdowns are over. https://t.co/GtRCHnYGmo
1514522396300034054,LimeSwamp,2022-04-14 08:34:12+00:00,0,Israel,"If you are not aware LGBT in Palestinian held Gaza Strip &amp; West Jerusalem face extensive discrimination. In the Gaza Strip it is illegal, with sentences of up to life imprisonment. In theory homosexual acts are legal in West Jerusalem.\n\nMany LGBT people seek asylum in Israel. https://t.co/ZFi4u34voa"
1126593101353689088,msnicole1124,2019-05-09 21:01:41+00:00,0,Jews,"I follow back MAGA   �Jews are Allah�s enemies,� according to Cleric Muhammad.  When growing up, I heard,�West is w� https://t.co/qLJOJN2lrR"
1104348923408334849,failedanarchist,2019-03-09 11:51:15+00:00,0,Jews,"The history of trying to silence  the unorthodox, non-orthodox Jews is a long one, which is why the torrent of abuse thrown at me here feels like an old script people found in a cupboard. My mother wore shorts and sang ‘Bandiera rossa va triomphera’. Imagine how that went down. https://t.co/EHv6L2rSZH"
1436368638471295002,RanchodAyesha,2021-09-10 16:39:04+00:00,1,Jews,@CNNOpinion @ABC #9/11 Dont blame the Arabs. The Jews speak Arabic Fluently. Ask them what they removed from the Twin towers Basement. Thd towers Architect says explosives were used.
1566347050752811008,PaciFisTMO,2022-09-04 08:46:52+00:00,1,Jews,"RT @OnlinePalEng: Over a third of Germans believe Israelâ€™s treatment of the Palestinians is essentially the same as the Nazi genocide of the Jews during the Holocaust, a new survey by an independent German foundation showed. https://t.co/IkxItHahU4"
1203558039535656960,Tn87171932,2019-12-08 06:12:52+00:00,1,ZioNazi,No illusion shall remain.\nIs this a clue to put the spotlight on our Dual ZioNaZi Congress who pledges allegiance to Moss@d ISrael Deep Swampy Crooks and Bl@ck NObility ???\nJust sayin  ✨🛡️😉 https://t.co/S3E3PG8eCu https://t.co/kLeV3nfGZ2 https://t.co/BUGA6ozjiO
1355205834939236357,immiserabelle,2021-01-29 17:27:04+00:00,0,Jews,"I wonder if the Jews who proudly brag about gatekeeping Judaism &amp; denying the validity of fellow Jews think that they are performing mitzvot. I know they know it’s cruel &amp; unnecessary. They’re bullies who do not care for others, so I wonder if their excuse in their minds is this"
1402337539638300672,lisamreist,2021-06-08 18:51:38+00:00,0,Jews,Bc Jews are great next question https://t.co/jVxxT66qrf
1528052489051942912,Dancergirl44777,2022-05-21 16:37:57+00:00,0,Israel,"RT @JordynTilchen: Apart from her INSANE and unhealthy obsession with Israel, she actually doesnâ€™t get anything done. She doesnâ€™t get bills passed. She ranked 230 of 240 democrats in effectiveness. Among the 19 democratic lawmakers in NY, she ranked last.  What exactly do people love about her? https://t.co/qJOKXjhf8h"
1295699028546588672,sohailxyz,2020-08-18 12:28:15+00:00,0,Jews,"@VJSWRITER True, Hitler had very good numbers in his favour to torture Helpless Jews."
1614980719301754881,JClickbaited,2023-01-16 13:39:43+00:00,0,Israel,Israeli settlers attack tourists and Palestinians on West Bank hike | Middle East Eye https://t.co/eBelAEZqlJ
1559321518009733125,LazaroFam,2022-08-15 23:29:55+00:00,0,Jews,"RT @StopAntisemites: Meet @IndianaUniv Ass. Director for the Study of Global Change - Taurean Webb   Webb claims: âƒ Jews exaggerate the Holocaust to harm African Americans âƒ the creation of Israel was ""evil"" &amp; ""structural sin""   Webb also praised the ""Holy Land Foundation Five"" as heroes (thread) https://t.co/WL6RD7Uuij"
1262991945854586880,JMrsKeanuReeves,2020-05-20 06:21:59+00:00,1,Jews,"as well as PagansWicca Jews Muslims Hindu Buddhists Jesuits Agnostics Scientology, etc and Other Atheist Cult Types beingOther meaning they areNOT- ChurchCatholics so steeped in requiredChristianityONLY!- So are as Also clearly Ineligible. **1e/41 *correction to 10/41-below https://t.co/btkRI1ljUc"
1234685462247178242,zeneks1,2020-03-03 03:42:08+00:00,0,Israel,RT @america1timfaze: Israel &amp; USA Wins As BB Netanyahu Wins Re-election  https://t.co/3XZY3lvFsE via @america1timfaze
1159696677130948608,SDS_Sunlight,2019-08-09 05:23:28+00:00,0,Jews,Jews &amp; allies are shutting down the ICE Facility in Seattle.\n\nHere's why: at least six children have died in custody in the past year. \n\nWe shouldn't have to recite the Mourner's Kaddish for children because of our government's own cruetly.\n\n#NeverAgainIsNow #NeverAgainParaNadie https://t.co/koJTZjhxwB
